word	total	char_fix	char_issue	ne_score	ne_label
Figursal	1			0.7	namedEntity
Fiirs	1			0.10	noun
Filt-Kalot	1			0.7	namedEntity
Fingrenes	1			0.10	noun
Finisterre	1			0.7	namedEntity
Fint	1			0.10	noun
Firenza	1			0.7	namedEntity
Firenze	1			0.7	namedEntity
Fiskeavl	1			0.7	namedEntity
Fiskekrog	1			0.10	noun
Fisker-Enke	1			0.7	namedEntity
Fiskerbørn	1			0.7	namedEntity
Fiskerdreng	1			0.7	namedEntity
Fiskerkone	1			0.10	noun
Fiskerkutte	1			0.7	namedEntity
Fiskeskæl	1			0.10	noun
Fjederham	1			0.10	noun
Fjeld-Natur	1			0.7	namedEntity
Fjeldet1400	1			0.7	namedEntity
Fjeldkirke	1			0.7	namedEntity
Fjeldnatur	1			0.7	namedEntity
Fjeldryg	1			0.7	namedEntity
Fjeldskrænt	1			0.7	namedEntity
Fjeldstorm	1			0.7	namedEntity
Fjeldtoppe	1			0.10	noun
Fjellebodstheatre	1			0.7	namedEntity
Fjendes	1			0.10	noun
Fjer-Pile	1			0.7	namedEntity
Fjerkreatur	1			0.7	namedEntity
Fjern	1			0.10	noun
Fjervifte	1			0.10	noun
Fjollede	1			0.10	noun
Fjong	1			0.10	noun
Fjorde	1			0.10	noun
Fjortendes	1			0.10	noun
Fjæderhamme	1			0.7	namedEntity
Fjæderkjole	1			0.7	namedEntity
Fjæderløs	1			0.7	namedEntity
Fjædertøi	1			0.7	namedEntity
Fjæle	1			0.10	noun
Fjær	1			0.7	namedEntity
Fjærbusk	1			0.7	namedEntity
Fladerum	1			0.7	namedEntity
Flagermuse-Vinge	1			0.8	namedEntity
Flaggermuus	1			0.7	namedEntity
Flamingo	1			0.10	noun
Flamme-Glød	1			0.7	namedEntity
Flamme-Guld	1			0.7	namedEntity
Flamme-Lue	1			0.7	namedEntity
Flamme-Ord	1			0.7	namedEntity
Flamme-Øie	1			0.7	namedEntity
Flammegrav	1			0.7	namedEntity
Flammevinge	1			0.8	namedEntity
Flammevæld	1			0.7	namedEntity
Flaskehals	1			0.10	noun
Flaskes	1			0.10	noun
Flasketrøie	1			0.7	namedEntity
Flettes	1			0.10	noun
Flink	1			0.10	noun
Flinkeste	1			0.10	noun
Flinteskud	1			0.7	namedEntity
Flise	1			0.10	noun
Flisegulv	1			0.10	noun
Flitterguld	1			0.7	namedEntity
Flodbreds	1			0.10	noun
Flodbund	1			0.7	namedEntity
Flodgud	1			0.7	namedEntity
Flodleie	1			0.10	noun
Flods	1			0.10	noun
Flodskib	1			0.7	namedEntity
Flom	1			0.10	noun
Flonels	1			0.10	noun
Florentin	1			0.7	namedEntity
Florenz	1			0.7	namedEntity
Flothed	1			0.10	noun
Flur	1			0.7	namedEntity
Fluß	1			0.7	namedEntity
Flyttedags-Omnibus	1			0.7	namedEntity
Flyve-Tanke	1			0.7	namedEntity
Flække	1			0.10	noun
Flæsk	1			0.10	noun
Fløidør	1			0.10	noun
Fløie	1			0.10	noun
Fløiels-Ligvogn	1			0.7	namedEntity
Fløielshalsbind	1			0.7	namedEntity
Fløielshat	1			0.7	namedEntity
Fløielsklæde	1			0.7	namedEntity
Fløielsstole	1			0.7	namedEntity
Fløitenist	1			0.10	noun
Fnok	1			0.10	noun
Fnug	1			0.10	noun
Fod-Gang	1			0.7	namedEntity
Fod.Af	1			0.7	namedEntity
Fodfolk	1			0.10	noun
Fodgjængere	1			0.10	noun
Foersom	1			0.7	namedEntity
Foglietta	1			0.7	namedEntity
Foliette	1			0.7	namedEntity
Foligno	1			0.7	namedEntity
Folke-Glæde	1			0.7	namedEntity
Folke-Masse	1			0.7	namedEntity
Folke-Skikke	1			0.7	namedEntity
Folke-Skuespil	1			0.7	namedEntity
Folke-Villie	1			0.7	namedEntity
Folkeaand	1			0.10	noun
Folkebog	1			0.10	noun
Folkedands	1			0.10	noun
Folkejubel	1			0.7	namedEntity
Folkeklynge	1			0.7	namedEntity
Folkemasse	1			0.10	noun
Folkemelodie.Vi	1			0.7	namedEntity
Folkemængde	1			0.10	noun
Folkesange	1			0.10	noun
Folkestue	1			0.10	noun
Folketheatre	1			0.7	namedEntity
Folketro	1			0.10	noun
Folketroe	1			0.7	namedEntity
Folkforundt	1			0.7	namedEntity
Fondi	1			0.7	namedEntity
Fonteiras	1			0.7	namedEntity
Foraars	1			0.10	noun
Foraars-Friskhed	1			0.7	namedEntity
Foraars-Grønne	1			0.7	namedEntity
Foraars-Luft	1			0.7	namedEntity
Foraars-Snee	1			0.7	namedEntity
Foraars-Sol	1			0.7	namedEntity
Foraars-Vandring	1			0.7	namedEntity
Foraarsdage	1			0.10	noun
Foraarsglæde	1			0.7	namedEntity
Foraarsnat	1			0.7	namedEntity
Foraarstid	1			0.10	noun
Forbandt	1			0.10	noun
Forbigaaendes	1			0.10	noun
Forbijagendes	1			0.7	namedEntity
Forbillede	1			0.10	noun
Forbjerg	1			0.10	noun
Forbrydere	1			0.10	noun
Forbryderske	1			0.7	namedEntity
Forbøn	1			0.10	noun
Fordreie	1			0.10	noun
Fordumstid	1			0.7	namedEntity
Fordærvedes	1			0.10	noun
Forekommenhed	1			0.10	noun
Forelskelses-Udbrud	1			0.7	namedEntity
Forened	1			0.7	namedEntity
Forfaldne	1			0.10	noun
Forfatteres	1			0.10	noun
Forfra	1			0.10	noun
Forfulgte	1			0.10	noun
Forfædres	1			0.10	noun
Forfængeligheds	1			0.10	noun
Forfængeligheds-Drøm	1			0.7	namedEntity
Forfærdelige	1			0.10	noun
Forfærdeligt	1			0.10	noun
Forføi	1			0.10	noun
Forfør	1			0.10	noun
Forgjæves	1			0.10	noun
Forglem	1			0.10	noun
Forglemmes	1			0.10	noun
Forglemmigei	1			0.10	noun
Forholdenes	1			0.10	noun
Forklare	1			0.10	noun
Forklarlige	1			0.10	noun
Forlade	1			0.10	noun
Forlangte	1			0.10	noun
Forli	1			0.7	namedEntity
Forlorne	1			0.10	noun
Forloves	1			0.10	noun
Forlængsel	1			0.7	namedEntity
Form-Skjønhed	1			0.7	namedEntity
Formaae	1			0.7	namedEntity
Formaal	1			0.10	noun
Formiddags-Forestilling	1			0.8	namedEntity
Formiddagsconcert	1			0.7	namedEntity
Formodentlig	1			0.10	noun
Formodentligt	1			0.10	noun
Formyndere	1			0.10	noun
Fornavn	1			0.10	noun
Fornemmelses	1			0.10	noun
Fornemste	1			0.7	namedEntity
Fornuftige	1			0.10	noun
Fornærmede	1			0.10	noun
Forord	1			0.10	noun
Forpligte	1			0.10	noun
Forpost	1			0.10	noun
Forraade	1			0.10	noun
Forraadskamre	1			0.10	noun
Forrest	1			0.10	noun
Forretnings	1			0.10	noun
Forretnings-Besøg	1			0.7	namedEntity
Forretnings-Menneske	1			0.7	namedEntity
Forretnings-Sag	1			0.7	namedEntity
Forretnings-Time	1			0.7	namedEntity
Forretningsmand	1			0.10	noun
Forretningstid	1			0.7	namedEntity
ForræderDerfra	1			0.7	namedEntity
Forrædere	1			0.10	noun
Forsal	1			0.7	namedEntity
Forsikkring	1			0.7	namedEntity
Forskudt	1			0.10	noun
Forsorg	1			0.10	noun
Forspil	1			0.10	noun
Forstaaelige	1			0.10	noun
Forstands	1			0.10	noun
Forstands-Lære	1			0.7	namedEntity
Forstemte	1			0.10	noun
Forstillingskasse	1			0.7	namedEntity
Forstyrre	1			0.10	noun
Forstørrelsesglas	1			0.10	noun
Forsyn	1			0.10	noun
Forsynligheds-Tanke	1			0.7	namedEntity
Forsyns	1			0.10	noun
Forsæt	1			0.10	noun
Fortal	1			0.10	noun
Fortalt	1			0.10	noun
Fortand	1			0.10	noun
Forte	1			0.10	noun
Fortepianos	1			0.10	noun
Fortient	1			0.7	namedEntity
Fortissimo	1			0.10	noun
Fortog	1			0.10	noun
Fortoge	1			0.7	namedEntity
Fortoug	1			0.10	noun
Fortrin	1			0.10	noun
Fortryd	1			0.10	noun
Fortrøstningsfuld	1			0.10	noun
Fortrøstningsfulde	1			0.10	noun
Fortrøstningskrands	1			0.7	namedEntity
Fortrøstningslys	1			0.7	namedEntity
Fortællendes	1			0.10	noun
Fortæring	1			0.10	noun
Forudtanke	1			0.7	namedEntity
Forulykkede	1			0.10	noun
Forunderlige	1			0.10	noun
Forundringsstol	1			0.7	namedEntity
Forvandle	1			0.10	noun
Forvandled	1			0.7	namedEntity
Forvandlede	1			0.10	noun
Forvaring	1			0.10	noun
Forvexling	1			0.10	noun
Forvidt	1			0.7	namedEntity
Forvikling	1			0.10	noun
Forvildede	1			0.10	noun
Forvished	1			0.7	namedEntity
Forviste	1			0.10	noun
Forædle	1			0.10	noun
Forældede	1			0.10	noun
Forøvrigt	1			0.7	namedEntity
Foss	1			0.10	noun
FraNyt	1			0.7	namedEntity
Fraade	1			0.10	noun
Fraadseri	1			0.7	namedEntity
Fragtskibe	1			0.10	noun
Francis	1			0.7	namedEntity
Francs	1			0.10	noun
Frankerig	1			0.7	namedEntity
Frankerige	1			0.7	namedEntity
Franklin	1			0.7	namedEntity
Frans	1			0.7	namedEntity
Franskes	1			0.10	noun
Frants	1			0.7	namedEntity
Fredagskost	1			0.7	namedEntity
Frederikke	1			0.7	namedEntity
Fredriks	1			0.7	namedEntity
Fredriksholms	1			0.7	namedEntity
Fredsforslag	1			0.10	noun
Fregat	1			0.10	noun
Freiburg	1			0.8	namedEntity
Freidigt	1			0.10	noun
Freiligrath	1			0.7	namedEntity
Freiligraths	1			0.7	namedEntity
Frejas	1			0.7	namedEntity
Frels	1			0.10	noun
Frelste	1			0.10	noun
Frembæres	1			0.10	noun
Fremdrages	1			0.10	noun
Fremsagte	1			0.7	namedEntity
Fremstille	1			0.10	noun
Fremstod	1			0.10	noun
Fremtrædelses-Form	1			0.7	namedEntity
Freudenhimmel	1			0.7	namedEntity
Freyas-Sal	1			0.7	namedEntity
Frezzolini	1			0.7	namedEntity
Fricasee	1			0.7	namedEntity
Frihaands	1			0.7	namedEntity
Friheds-Drømme	1			0.7	namedEntity
Friheds-Klang	1			0.7	namedEntity
Friheds-Sang	1			0.7	namedEntity
Friheds-SangeChamisso	1			0.7	namedEntity
Friheds-Suk	1			0.7	namedEntity
Frihedsfest	1			0.7	namedEntity
Friseur	1			0.10	noun
Frisiske	1			0.10	noun
Frisked	1			0.7	namedEntity
Fristelses-Historie	1			0.7	namedEntity
Fritænker-Bog	1			0.7	namedEntity
Frißt	1			0.7	namedEntity
Frohmann	1			0.8	namedEntity
From	1			0.10	noun
Fromheds	1			0.10	noun
Frommeste	1			0.7	namedEntity
Frontespice	1			0.7	namedEntity
Frost-Luft	1			0.7	namedEntity
Frostdag	1			0.7	namedEntity
Fruerstue	1			0.7	namedEntity
Frugt-Boutik	1			0.7	namedEntity
Frugtbarhed	1			0.10	noun
Frugtkjærne	1			0.7	namedEntity
Frugttræ	1			0.10	noun
Fryndsekant	1			0.7	namedEntity
Frysepunkt	1			0.10	noun
Fröhlichs	1	Frøhlichs	danish_variant_oe	0.7	namedEntity
Frø-Barn	1			0.7	namedEntity
Frø-Hoved	1			0.7	namedEntity
Frø-Krone	1			0.7	namedEntity
Frøbarn	1			0.7	namedEntity
Frøbarns	1			0.7	namedEntity
Frøhlich	1			0.7	namedEntity
Frøkenkind	1			0.7	namedEntity
Frøkrone	1			0.7	namedEntity
Fuchs	1			0.7	namedEntity
Fugle-Skare	1			0.7	namedEntity
Fuglebuur	1			0.10	noun
Fugleflok	1			0.10	noun
Fugleglas	1			0.7	namedEntity
Fuglepar	1			0.7	namedEntity
Fugleskrig	1			0.10	noun
Fugleskræmme	1			0.7	namedEntity
Fugletunge	1			0.7	namedEntity
Fuldkommenhed	1			0.10	noun
Fuldkomment	1			0.10	noun
Fuldt	1			0.10	noun
Fuldte	1			0.7	namedEntity
Fulgt	1			0.10	noun
Fulgte	1			0.10	noun
Fultons	1			0.7	namedEntity
Fund	1			0.10	noun
Fundne	1			0.10	noun
Furore	1			0.10	noun
Fut	1			0.10	noun
Futteral	1			0.10	noun
Fyldige	1			0.10	noun
Fylgie	1			0.7	namedEntity
Fyre	1			0.10	noun
Fyris-Aa	1			0.7	namedEntity
Fyrrespaan	1			0.7	namedEntity
Fyrretræ	1			0.10	noun
Fyrstebrud	1			0.7	namedEntity
Fyrstepar	1			0.7	namedEntity
Fyrstes	1			0.10	noun
Fyrtaarne	1			0.10	noun
Fyrtøi	1			0.10	noun
Fædre-Hjems	1			0.7	namedEntity
Fædrehal	1			0.7	namedEntity
Fædrehjem	1			0.7	namedEntity
Fædrelandske	1			0.7	namedEntity
Fædrenehjem	1			0.7	namedEntity
Fædrenejord	1			0.7	namedEntity
Fædrenelands	1			0.7	namedEntity
Fædrenes	1			0.10	noun
Fægtekunst	1			0.10	noun
Fæle	1			0.10	noun
FængselKan	1			0.7	namedEntity
Fængsels	1			0.10	noun
Fængsels-Liv	1			0.7	namedEntity
Fængselsluft	1			0.7	namedEntity
Fængselsstraf	1			0.10	noun
Fængselstid	1			0.7	namedEntity
Fængselsvogtere	1			0.7	namedEntity
Fængslingsaar	1			0.7	namedEntity
Færdes	1			0.10	noun
Færgehuus	1			0.7	namedEntity
Færgekone	1			0.7	namedEntity
Færgemand	1			0.10	noun
Færsel	1			0.7	namedEntity
Fæste	1			0.10	noun
Fæstering	1			0.7	namedEntity
Fæstnings-Mure	1			0.7	namedEntity
Fæstnings-Muur	1			0.7	namedEntity
Fæstningsmure	1			0.10	noun
Fè	1			0.7	namedEntity
Föde	1	Føde	danish_variant_oe	0.10	noun
Födsels	1	Fødsels	danish_variant_oe	0.10	noun
Födselsfest	1	Fødselsfest	danish_variant_oe	0.7	namedEntity
Föhringere	1	Føhringere	danish_variant_oe	0.7	namedEntity
Földvár	1	Føldvár	danish_variant_oe	0.7	namedEntity
Fölge	1	Følge	danish_variant_oe	0.10	noun
Först	1	Først	danish_variant_oe	0.10	noun
Fødehuus	1			0.7	namedEntity
Fødemiddel	1			0.10	noun
Fødes	1			0.10	noun
Fødestavns-Tegn	1			0.7	namedEntity
Fødsels-Time	1			0.7	namedEntity
Fødselsnat	1			0.7	namedEntity
Fødselsstund	1			0.7	namedEntity
Fødte	1			0.10	noun
Fødtes	1			0.10	noun
Følsomhed	1			0.10	noun
Følte	1			0.10	noun
Førere	1			0.10	noun
Førstefødte	1			0.10	noun
Førstefødtes	1			0.10	noun
Fühlt	1	Fyhlt	danish_variant_oe	0.7	namedEntity
Fündüklu	1	Fyndyklu	danish_variant_oe	0.7	namedEntity
Fürth	1	Fyrth	danish_variant_oe	0.7	namedEntity
GRANNERHr	1			0.7	namedEntity
Gaade-Tale	1			0.7	namedEntity
Gaar	1			0.10	noun
Gaardhane	1			0.7	namedEntity
Gaardmands	1			0.10	noun
Gaardmands-EnkeMad	1			0.7	namedEntity
Gaardmandskone	1			0.10	noun
Gaaseflok	1			0.7	namedEntity
Gaaserede	1			0.7	namedEntity
Gaases	1			0.7	namedEntity
Gaasesteeg	1			0.10	noun
Gaasetøs	1			0.7	namedEntity
Gaaseurt	1			0.10	noun
Gaaseøine	1			0.7	namedEntity
Gad	1			0.10	noun
Gadelygte	1			0.10	noun
GaderBabbuino	1			0.7	namedEntity
Gads	1			0.10	noun
Gadshills	1			0.7	namedEntity
Gaeta	1			0.7	namedEntity
Gak	1			0.10	noun
Galant	1			0.10	noun
Galatas	1			0.7	namedEntity
Galathees	1			0.7	namedEntity
Galde	1			0.10	noun
Galeotti	1			0.7	namedEntity
Galeottis	1			0.7	namedEntity
Galery	1			0.7	namedEntity
Gales	1			0.10	noun
Galilæa	1			0.7	namedEntity
Gallei	1			0.7	namedEntity
Gallion	1			0.7	namedEntity
Gallions-Figur	1			0.7	namedEntity
Galopade	1			0.10	noun
Garde	1			0.10	noun
Gardere	1			0.10	noun
Gardin	1			0.10	noun
Garnering	1			0.10	noun
Garonne	1			0.7	namedEntity
Garrett	1			0.7	namedEntity
Gartner-Familie	1			0.7	namedEntity
Gartnere	1			0.10	noun
Gasluft	1			0.7	namedEntity
Gasrør	1			0.7	namedEntity
Gavstrik	1			0.10	noun
Gavtyv	1			0.10	noun
Gdy	1			0.7	namedEntity
Geburtsdagsbarn	1			0.7	namedEntity
Gedde	1			0.10	noun
Gedeblad	1			0.10	noun
Gedebuk	1			0.10	noun
Geed	1			0.10	noun
Geert	1			0.7	namedEntity
Gefahr	1			0.7	namedEntity
Gegend	1			0.7	namedEntity
Gehenna	1			0.7	namedEntity
Geld	1			0.10	noun
Gelee	1			0.10	noun
Geleed	1			0.10	noun
Geläut	1	Gelæut	danish_variant_oe	0.7	namedEntity
Gemach	1			0.7	namedEntity
Gemals	1			0.10	noun
Gemma	1			0.7	namedEntity
Gemyts	1			0.10	noun
General-Prøve	1			0.7	namedEntity
Generalhat	1			0.7	namedEntity
Generalkrigscommissair	1			0.7	namedEntity
Genial	1			0.10	noun
Genzano	1			0.7	namedEntity
Geoffry	1			0.7	namedEntity
Geografi	1			0.10	noun
Georgine	1			0.10	noun
Gerardo	1			0.7	namedEntity
Gerhard	1			0.7	namedEntity
GerhardsbjergHerfra	1			0.7	namedEntity
Germain	1			0.7	namedEntity
Gert	1			0.7	namedEntity
Gertrudsstræde	1			0.7	namedEntity
Gesandtskabs-Post	1			0.7	namedEntity
Gesang	1			0.7	namedEntity
Gesange	1			0.7	namedEntity
Geschichte	1			0.7	namedEntity
Geschoß	1			0.7	namedEntity
Gesetz	1			0.7	namedEntity
Gespenst	1			0.10	noun
Gespenstisch	1			0.7	namedEntity
Gethsemane	1			0.7	namedEntity
Gewalt	1			0.7	namedEntity
Gewicht	1			0.7	namedEntity
Ghetto	1			0.10	noun
Giacomo	1			0.7	namedEntity
Gideon	1			0.7	namedEntity
Giesu	1			0.7	namedEntity
Gift-Frugt	1			0.7	namedEntity
Giftige	1			0.10	noun
Giftsæd	1			0.7	namedEntity
Gifturt	1			0.7	namedEntity
Gig	1			0.10	noun
Gigantiske	1			0.10	noun
Gil	1			0.7	namedEntity
Gildes-Bord	1			0.7	namedEntity
Gildeshal	1			0.7	namedEntity
Gildeskraa	1			0.7	namedEntity
Giort	1			0.7	namedEntity
Giraffe	1			0.7	namedEntity
Girandola	1			0.7	namedEntity
Gittere	1			0.7	namedEntity
Gitterporte	1			0.10	noun
Giulio	1			0.7	namedEntity
GiurgevoHerfra	1			0.7	namedEntity
Giurgewo	1			0.7	namedEntity
Gives	1			0.10	noun
Givtermaal	1			0.7	namedEntity
Gjedeskind	1			0.10	noun
Gjeldsfængsel	1			0.10	noun
Gjemme	1			0.10	noun
Gjenbo-Ugle	1			0.7	namedEntity
Gjenboe	1			0.7	namedEntity
Gjenboes	1			0.7	namedEntity
Gjenfortalt	1			0.10	noun
Gjenfundne	1			0.10	noun
Gjengjæld	1			0.10	noun
Gjenlyd	1			0.10	noun
Gjennemgange	1			0.10	noun
Gjennemreise	1			0.10	noun
Gjennemrejse	1			0.10	noun
Gjennemsigtigt	1			0.10	noun
Gjennemstegt	1			0.10	noun
Gjenskin	1			0.10	noun
Gjenskins	1			0.10	noun
Gjensvar	1			0.10	noun
Gjentage	1			0.10	noun
Gjenvei	1			0.10	noun
Gjerde	1			0.7	namedEntity
Gjerriges	1			0.10	noun
Gjestgiverske	1			0.7	namedEntity
Gjorte	1			0.7	namedEntity
Gjær	1			0.10	noun
Gjæstebud	1			0.10	noun
Gjæstekam	1			0.7	namedEntity
Gjæstekamre	1			0.7	namedEntity
Gjæsterolle	1			0.7	namedEntity
Gjød	1			0.10	noun
Gjødvad	1			0.7	namedEntity
Gjøe	1			0.7	namedEntity
Gjøg	1			0.10	noun
Gjøglemagt	1			0.7	namedEntity
Gjøglere	1			0.10	noun
Gjøglespil	1			0.7	namedEntity
Gladiator	1			0.10	noun
Glandspunkt	1			0.7	namedEntity
Glans	1			0.10	noun
Glanz	1			0.7	namedEntity
Glas-Dykkerklokke	1			0.7	namedEntity
Glas-Harmonika	1			0.7	namedEntity
Glas-Skaal	1			0.7	namedEntity
Glasballon	1			0.7	namedEntity
Glasbjerge	1			0.7	namedEntity
Glaskiste	1			0.10	noun
Glasklokke	1			0.10	noun
Glaskugle	1			0.10	noun
Glaspalads	1			0.10	noun
Glasrude	1			0.10	noun
Glasskabe	1			0.10	noun
Glasvægge	1			0.10	noun
Glatiis	1			0.10	noun
Glaubst	1			0.7	namedEntity
Glaukopis	1			0.7	namedEntity
Glavind	1			0.7	namedEntity
Gliedermann	1			0.10	noun
Glip	1			0.10	noun
Gloe-Øine	1			0.7	namedEntity
Glorie-Skjær	1			0.7	namedEntity
Glorielys	1			0.7	namedEntity
Glorieskjær	1			0.7	namedEntity
Glut	1			0.10	noun
Glæd	1			0.10	noun
Glædeligste	1			0.10	noun
Glædes-Blus	1			0.7	namedEntity
Glædes-Fest	1			0.7	namedEntity
Glædes-Sang	1			0.7	namedEntity
Glædes-Skud	1			0.7	namedEntity
Glædesblus	1			0.10	noun
Glædesbud	1			0.10	noun
Glædesfest	1			0.10	noun
Glædesskrig	1			0.10	noun
Glück	1		foreign_char	0.7	namedEntity
Gnidsel	1			0.10	noun
Goar	1			0.7	namedEntity
Goars	1			0.7	namedEntity
Gobulaza	1			0.7	namedEntity
Godgjørenhed	1			0.10	noun
Godnat	1			0.10	noun
Godvillig	1			0.10	noun
Godvilligt	1			0.10	noun
Goldamme	1			0.7	namedEntity
Goldoni	1			0.7	namedEntity
Goldschmidt	1			0.7	namedEntity
Golf	1			0.10	noun
Golgathas	1			0.7	namedEntity
Gomes	1			0.7	namedEntity
Gomez	1			0.7	namedEntity
Gomorra	1			0.7	namedEntity
Gondol	1			0.10	noun
Gongon	1			0.7	namedEntity
Goslar-Jægere	1			0.7	namedEntity
Gothing	1			0.7	namedEntity
Gottfried	1			0.7	namedEntity
Gottorp	1			0.8	namedEntity
Gottskalk	1			0.7	namedEntity
Gouvernante	1			0.7	namedEntity
Gouverneur	1			0.7	namedEntity
Graabrødre	1			0.10	noun
Graabrødre-Kirkes	1			0.7	namedEntity
Graaebrødre-lille	1			0.7	namedEntity
Graat-Veir	1			0.7	namedEntity
Grab	1			0.10	noun
Grahn	1			0.7	namedEntity
Grammatica	1			0.7	namedEntity
Granadas	1			0.7	namedEntity
Granatbuske	1			0.7	namedEntity
Granattræ	1			0.7	namedEntity
Granitblok	1			0.10	noun
Grantræ	1			0.10	noun
GravAbdul	1			0.7	namedEntity
Gravcapel	1			0.7	namedEntity
Gray	1			0.10	noun
Greb	1			0.10	noun
Grelle	1			0.10	noun
Grene-Lag	1			0.7	namedEntity
Greve-Barn	1			0.7	namedEntity
GreveHr	1			0.7	namedEntity
Grevekrone	1			0.7	namedEntity
Griffel	1			0.10	noun
Grime	1			0.10	noun
Grimhed	1			0.10	noun
Grimmeste	1			0.10	noun
Grin	1			0.10	noun
Grise	1			0.10	noun
Grisesylte	1			0.10	noun
Grisette	1			0.7	namedEntity
Grisis	1			0.7	namedEntity
Groom	1			0.7	namedEntity
Groote	1			0.7	namedEntity
Grosserer-Familie	1			0.7	namedEntity
GruOg	1			0.7	namedEntity
Grueligt	1			0.10	noun
Gruligste	1			0.7	namedEntity
Grums	1			0.10	noun
Grundigt	1			0.10	noun
Grundlag	1			0.10	noun
Grundtone	1			0.10	noun
Grundtvigs	1			0.7	namedEntity
Gruppering	1			0.10	noun
Grusom	1			0.10	noun
Grusomhed	1			0.10	noun
Gryn	1			0.10	noun
Grædendes	1			0.10	noun
Grækerdrenge	1			0.7	namedEntity
Grækerknøs	1			0.7	namedEntity
Grændsebetjente	1			0.10	noun
Grændseland.I	1			0.7	namedEntity
Grændseskjel	1			0.10	noun
Grændsesoldat	1			0.10	noun
Græsbænk	1			0.7	namedEntity
Græsgange	1			0.10	noun
Græskar	1			0.10	noun
Græske	1			0.10	noun
Græsplaine	1			0.7	namedEntity
Græsselige	1			0.10	noun
Græsstraae	1			0.7	namedEntity
Græsteppe	1			0.10	noun
Græstæppe	1			0.10	noun
Grævlinge-Jagt	1			0.7	namedEntity
Grødkjedel	1			0.7	namedEntity
Grøndals	1			0.7	namedEntity
Grønligt	1			0.10	noun
Grønlændere	1			0.10	noun
Grønnegade	1			0.7	namedEntity
Grønsværs	1			0.10	noun
Grønsværs-Plads	1			0.7	namedEntity
Grün	1	Gryn	danish_variant_oe	0.7	namedEntity
Guadalaxara	1			0.7	namedEntity
Guadiana	1			0.7	namedEntity
Guardian	1			0.10	noun
Guddommeligt	1			0.10	noun
Gudebillede	1			0.10	noun
Guds-Adel	1			0.7	namedEntity
Guds-Idee	1			0.7	namedEntity
Gudshuus	1			0.10	noun
Gudskeelov	1			0.10	noun
Gudskirke	1			0.7	namedEntity
Gudsnatur	1			0.7	namedEntity
Gudstempel	1			0.7	namedEntity
Guerillas	1			0.10	noun
Guillotine	1			0.10	noun
Guineas	1			0.7	namedEntity
Guitarbaand	1			0.7	namedEntity
Guitarre	1			0.7	namedEntity
Guk	1			0.7	namedEntity
Gul	1			0.10	noun
Gul-Babas	1			0.7	namedEntity
Guld-Armbaand	1			0.7	namedEntity
Guld-Armringe	1			0.8	namedEntity
Guld-Kant	1			0.7	namedEntity
Guld-Knude	1			0.7	namedEntity
Guld-Orange	1			0.7	namedEntity
Guld-Værk	1			0.7	namedEntity
Guldbroderie	1			0.10	noun
Guldbryllup	1			0.10	noun
Guldfisk	1			0.10	noun
Guldflor	1			0.7	namedEntity
Guldfugl	1			0.10	noun
Guldgade	1			0.7	namedEntity
Guldgrund	1			0.7	namedEntity
Guldhorn	1			0.7	namedEntity
Guldhornenes	1			0.7	namedEntity
Guldkam	1			0.7	namedEntity
Guldkar	1			0.10	noun
Guldmænd	1			0.7	namedEntity
Guldpapirs	1			0.10	noun
Guldrok	1			0.7	namedEntity
Guldskaal	1			0.7	namedEntity
Guldskoe	1			0.10	noun
Guldsnit	1			0.10	noun
Guldstof	1			0.7	namedEntity
Gulduhr	1			0.7	namedEntity
Gulerod	1			0.10	noun
Gulhindy	1			0.7	namedEntity
Gulsot	1			0.10	noun
Gummi-Elastikum	1			0.7	namedEntity
Gumsel	1			0.7	namedEntity
Gunhild	1			0.7	namedEntity
Gurli	1			0.7	namedEntity
Gurre	1			0.7	namedEntity
Gustavs	1			0.7	namedEntity
Gut	1			0.10	noun
Guttapercha-Ansigt	1			0.7	namedEntity
Gutzkows	1			0.7	namedEntity
Guulbleg	1			0.7	namedEntity
Guulblege	1			0.7	namedEntity
Gyd	1			0.10	noun
Gyldengrund	1			0.7	namedEntity
Gyngestole	1			0.10	noun
Gæa	1			0.7	namedEntity
Gæs	1			0.10	noun
Götha-Canal-Reise	1	Gøtha-Canal-Reise	danish_variant_oe	0.7	namedEntity
Götz	1		foreign_char	0.7	namedEntity
Ha-aretz	1			0.7	namedEntity
Haandevending	1			0.10	noun
Haandfulde	1			0.10	noun
Haandklap	1			0.10	noun
Haandkys	1			0.10	noun
Haandlangere	1			0.10	noun
Haandled	1			0.10	noun
Haandslag	1			0.10	noun
Haandspeil	1			0.7	namedEntity
Haandtag	1			0.10	noun
Haandtromme	1			0.7	namedEntity
Haandværkere	1			0.10	noun
Haandværks	1			0.10	noun
Haandværksdrenge	1			0.7	namedEntity
Haandværksfolk	1			0.7	namedEntity
Haarburg	1			0.8	namedEntity
Haarburgs	1			0.7	namedEntity
Haardtsaarede	1			0.10	noun
Haddington	1			0.7	namedEntity
Hagar	1			0.7	namedEntity
Hagars	1			0.7	namedEntity
Hagbarth	1			0.7	namedEntity
Hagbarths	1			0.7	namedEntity
Hagel	1			0.7	namedEntity
Hagel-Skybrud	1			0.7	namedEntity
Hagelbyge	1			0.7	namedEntity
Hagemann	1			0.8	namedEntity
Hagenaus	1			0.7	namedEntity
Hagenbach	1			0.7	namedEntity
Hageskjæg	1			0.10	noun
Haide	1			0.7	namedEntity
