word	total	char_fix	char_issue	ne_score	ne_label	
Prædiken	13			0.10	noun	
Raketter	13			0.10	noun	
Riger	13			0.10	noun	
Ruinerne	13			0.10	noun	
Røgelse	13			0.10	noun	
Røverne	13			0.10	noun	
Sandhedens	13			0.10	noun	
Sivene	13			0.10	noun	
Sjælens	13			0.10	noun	
Skaaler	13			0.10	noun	
Skaber	13			0.10	noun	
Skuffen	13			0.10	noun	
Skyggen	13			0.10	noun	
Smertens	13			0.10	noun	
Smilet	13			0.10	noun	
Sovekammer	13			0.10	noun	
Spanier	13			0.10	noun	
Summen	13			0.10	noun	
Svanen	13			0.10	noun	
Synder	13			0.10	noun	
Tilladelse	13			0.10	noun	
Toppen	13			0.10	noun	
Træhesten	13			0.10	noun	
Tusinde	13			0.10	noun	
Vandspeilet	13			0.10	noun	
Vognene	13			0.10	noun	
Vunde	13			0.10	noun	
Ører	13			0.10	noun	
Ørnen	13			0.10	noun	
Aande	12			0.10	noun	
Afgrunden	12			0.10	noun	
Aftensolen	12			0.10	noun	
Almuen	12			0.10	noun	
Bakken	12			0.10	noun	
Bedrøvelse	12			0.10	noun	
Bemærkninger	12			0.10	noun	
Blikket	12			0.10	noun	
Boghveden	12			0.10	noun	
Bogstaver	12			0.10	noun	
Bredden	12			0.10	noun	
Brænde	12			0.10	noun	
Componisten	12			0.10	noun	
Digtningen	12			0.10	noun	
Eieren	12			0.10	noun	
Elsker	12			0.10	noun	
Fanger	12			0.10	noun	
Fatter	12			0.10	noun	
Festens	12			0.10	noun	
Fisken	12			0.10	noun	
Forening	12			0.10	noun	
Forfriskninger	12			0.10	noun	
Frøkenen	12			0.10	noun	
Gardinerne	12			0.10	noun	
Glasset	12			0.10	noun	
Grunde	12			0.10	noun	
Grøftegraverens	12			0.10	noun	
Havsens	12			0.10	noun	
Hynder	12			0.10	noun	
Hækker	12			0.10	noun	
Indflydelse	12			0.10	noun	
Kameler	12			0.10	noun	
Krigens	12			0.10	noun	
Kufferten	12			0.10	noun	
Lamperne	12			0.10	noun	
Lemmerne	12			0.10	noun	
Levnet	12			0.10	noun	
Lommen	12			0.10	noun	
Marmoret	12			0.10	noun	
Middagsbordet	12			0.10	noun	
Monumentet	12			0.10	noun	
Moster	12			0.10	noun	
Navnene	12			0.10	noun	
Nærheden	12			0.10	noun	
Overraskelse	12			0.10	noun	
Piben	12			0.10	noun	
Pigens	12			0.10	noun	
Pjalter	12			0.10	noun	
Planker	12			0.10	noun	
Prædikestolen	12			0.10	noun	
Præstekonen	12			0.10	noun	
Sammensætning	12			0.10	noun	
Skaren	12			0.10	noun	
Skindet	12			0.10	noun	
Skjødet	12			0.10	noun	
Skorstenen	12			0.10	noun	
Skuespiller	12			0.10	noun	
Sletten	12			0.10	noun	
Solstraalerne	12			0.10	noun	
Sorger	12			0.10	noun	
Stadens	12			0.10	noun	
Stammen	12			0.10	noun	
Stemninger	12			0.10	noun	
Stænger	12			0.10	noun	
Støvet	12			0.10	noun	
Svovlstikkerne	12			0.10	noun	
Syndens	12			0.10	noun	
Syvende	12			0.10	noun	
Søndagen	12			0.10	noun	
Terrasser	12			0.10	noun	
Tilskuerne	12			0.10	noun	
Touget	12			0.10	noun	
Tungen	12			0.10	noun	
Tyende	12			0.10	noun	
Tyendet	12			0.10	noun	
Tyrkernes	12			0.10	noun	
Udstrækning	12			0.10	noun	
Ulykken	12			0.10	noun	
Ungdommen	12			0.10	noun	
Vaabenhuset	12			0.10	noun	
Violinen	12			0.10	noun	
Øren	12			0.10	noun	
Ørkenen	12			0.10	noun	
Afskeden	11			0.10	noun	
Alferne	11			0.10	noun	
Asien	11			0.10	noun	
Baronessens	11			0.10	noun	
Billedhugger	11			0.10	noun	
Billedhuggeren	11			0.10	noun	
Bjelker	11			0.10	noun	
Borger	11			0.10	noun	
Campagnen	11			0.10	noun	
Capellet	11			0.10	noun	
Datters	11			0.10	noun	
December	11			0.10	noun	
Druer	11			0.10	noun	
Dyrene	11			0.10	noun	
Dørene	11			0.10	noun	
Ellers	11			0.10	noun	
Elskende	11			0.10	noun	
Ens	11			0.10	noun	
Examen	11			0.10	noun	
Festlighed	11			0.10	noun	
Figurer	11			0.10	noun	
Fiskerne	11			0.10	noun	
Fjorden	11			0.10	noun	
Formiddagen	11			0.10	noun	
Fortvivlelse	11			0.10	noun	
Gaver	11			0.10	noun	
Geværer	11			0.10	noun	
Haller	11			0.10	noun	
Harmonikaen	11			0.10	noun	
Harpen	11			0.10	noun	
Havbunden	11			0.10	noun	
Havens	11			0.10	noun	
Hjertelighed	11			0.10	noun	
Huller	11			0.10	noun	
Hurtighed	11			0.10	noun	
Hytter	11			0.10	noun	
Ildstedet	11			0.10	noun	
Iver	11			0.10	noun	
Kanonerne	11			0.10	noun	
Kikkerten	11			0.10	noun	
Kjolen	11			0.10	noun	
Kjørende	11			0.10	noun	
Kongers	11			0.10	noun	
Kugler	11			0.10	noun	
Kundskab	11			0.10	noun	
Kunstneren	11			0.10	noun	
Landene	11			0.10	noun	
Landjorden	11			0.10	noun	
Liden	11			0.10	noun	
Lyngen	11			0.10	noun	
Lægen	11			0.10	noun	
Løvtræer	11			0.10	noun	
Masten	11			0.10	noun	
Middelalderen	11			0.10	noun	
Munkene	11			0.10	noun	
Møllen	11			0.10	noun	
Naadens	11			0.10	noun	
November	11			0.10	noun	
Offer	11			0.10	noun	
Opholdet	11			0.10	noun	
Orientens	11			0.10	noun	
Politiet	11			0.10	noun	
Portrætter	11			0.10	noun	
Ringen	11			0.10	noun	
Røver	11			0.10	noun	
Seirens	11			0.10	noun	
Skipper	11			0.10	noun	
Skipperen	11			0.10	noun	
Skovene	11			0.10	noun	
Slaver	11			0.10	noun	
Slægtning	11			0.10	noun	
Solstraalen	11			0.10	noun	
Solstraaler	11			0.10	noun	
Sophaen	11			0.10	noun	
Stormene	11			0.10	noun	
Stræder	11			0.10	noun	
Styrmanden	11			0.10	noun	
Synger	11			0.10	noun	
Tiende	11			0.10	noun	
Timers	11			0.10	noun	
Udgangen	11			0.10	noun	
Uleilighed	11			0.10	noun	
Vandfladen	11			0.10	noun	
Verdenshavet	11			0.10	noun	
Vægter	11			0.10	noun	
Ynde	11			0.10	noun	
Zombien	11			0.10	noun	
Øiets	11			0.10	noun	
Altaner	10			0.10	noun	
Arter	10			0.10	noun	
Balletten	10			0.10	noun	
Barberen	10			0.10	noun	
Begyndelse	10			0.10	noun	
Bemærkning	10			0.10	noun	
Beskyttelse	10			0.10	noun	
Bevægelighed	10			0.10	noun	
Bogens	10			0.10	noun	
Broer	10			0.10	noun	
Brønden	10			0.10	noun	
Bægeret	10			0.10	noun	
Bænken	10			0.10	noun	
Bøgerne	10			0.10	noun	
Comedien	10			0.10	noun	
Comedier	10			0.10	noun	
Dagvognen	10			0.10	noun	
Dannelse	10			0.10	noun	
Digterens	10			0.10	noun	
Doctoren	10			0.10	noun	
Dryadens	10			0.10	noun	
Dukken	10			0.10	noun	
Dyndet	10			0.10	noun	
Dyrets	10			0.10	noun	
Evangeliet	10			0.10	noun	
Flammerne	10			0.10	noun	
Forfængelighed	10			0.10	noun	
Fruer	10			0.10	noun	
Fyrster	10			0.10	noun	
Gaardens	10			0.10	noun	
Galskab	10			0.10	noun	
Genier	10			0.10	noun	
Gjenstande	10			0.10	noun	
Glæder	10			0.10	noun	
Gryden	10			0.10	noun	
Grækerne	10			0.10	noun	
Haabets	10			0.10	noun	
Havmandens	10			0.10	noun	
Herremanden	10			0.10	noun	
Hjernen	10			0.10	noun	
Holdning	10			0.10	noun	
Hukommelse	10			0.10	noun	
Hvirvler	10			0.10	noun	
Høet	10			0.10	noun	
Hønsene	10			0.10	noun	
Høsten	10			0.10	noun	
Instrumentet	10			0.10	noun	
Julen	10			0.10	noun	
Jægerne	10			0.10	noun	
Keiseren	10			0.10	noun	
Klogskab	10			0.10	noun	
Kunde	10			0.10	noun	
Leven	10			0.10	noun	
Linier	10			0.10	noun	
Loger	10			0.10	noun	
Lænker	10			0.10	noun	
Maaneskinnet	10			0.10	noun	
Maden	10			0.10	noun	
Matroserne	10			0.10	noun	
Minutter	10			0.10	noun	
Nonnekloster	10			0.10	noun	
Oranger	10			0.10	noun	
Oversættelse	10			0.10	noun	
Paradisets	10			0.10	noun	
Paraplyer	10			0.10	noun	
Plataner	10			0.10	noun	
Ranker	10			0.10	noun	
Reiser	10			0.10	noun	
Ridderen	10			0.10	noun	
Rigsraadet	10			0.10	noun	
Rokken	10			0.10	noun	
Skaalen	10			0.10	noun	
Skolen	10			0.10	noun	
Skummet	10			0.10	noun	
Skygger	10			0.10	noun	
Slangen	10			0.10	noun	
Slutningen	10			0.10	noun	
Sløret	10			0.10	noun	
Spøgelse	10			0.10	noun	
Stofferne	10			0.10	noun	
Strandbredden	10			0.10	noun	
Studenter	10			0.10	noun	
Svalerne	10			0.10	noun	
Søfolkene	10			0.10	noun	
Sønnerne	10			0.10	noun	
Templer	10			0.10	noun	
Tigger	10			0.10	noun	
Torvet	10			0.10	noun	
Tougværket	10			0.10	noun	
Touren	10			0.10	noun	
Tragedien	10			0.10	noun	
Tænkning	10			0.10	noun	
Tæppet	10			0.10	noun	
Vidner	10			0.10	noun	
Vrimlen	10			0.10	noun	
Værdighed	10			0.10	noun	
Ærbødighed	10			0.10	noun	
Ærens	10			0.10	noun	
Ønsker	10			0.10	noun	
Aarets	9			0.10	noun	
Acter	9			0.10	noun	
Alfer	9			0.10	noun	
Altanen	9			0.10	noun	
Baalet	9			0.10	noun	
Bjælker	9			0.10	noun	
Brødet	9			0.10	noun	
Budskab	9			0.10	noun	
Bulder	9			0.10	noun	
Canalen	9			0.10	noun	
Champagnen	9			0.10	noun	
Citroner	9			0.10	noun	
Dagens	9			0.10	noun	
Dampens	9			0.10	noun	
Dandserinde	9			0.10	noun	
Derinde	9			0.10	noun	
Digtet	9			0.10	noun	
Digtningens	9			0.10	noun	
Dommerne	9			0.10	noun	
Drømmen	9			0.10	noun	
Duggen	9			0.10	noun	
Dukker	9			0.10	noun	
Dybden	9			0.10	noun	
Dybets	9			0.10	noun	
Englene	9			0.10	noun	
Faklen	9			0.10	noun	
Fjeldene	9			0.10	noun	
Flasken	9			0.10	noun	
Flasker	9			0.10	noun	
Fløiten	9			0.10	noun	
Forbandelse	9			0.10	noun	
Forgyldning	9			0.10	noun	
Forskrækkelse	9			0.10	noun	
Fortællinger	9			0.10	noun	
Franker	9			0.10	noun	
Gadehjørnet	9			0.10	noun	
Generalen	9			0.10	noun	
Gravens	9			0.10	noun	
Havfladen	9			0.10	noun	
Havmanden	9			0.10	noun	
Hebræer	9			0.10	noun	
Hjorden	9			0.10	noun	
Hovederne	9			0.10	noun	
Hullet	9			0.10	noun	
Hustruen	9			0.10	noun	
Hyrden	9			0.10	noun	
Kirkeklokker	9			0.10	noun	
Kjælder	9			0.10	noun	
Knokler	9			0.10	noun	
Kraften	9			0.10	noun	
Kulden	9			0.10	noun	
Kysterne	9			0.10	noun	
Læberne	9			0.10	noun	
Lærken	9			0.10	noun	
Løven	9			0.10	noun	
Madonnabilledet	9			0.10	noun	
Markens	9			0.10	noun	
Maskinernes	9			0.10	noun	
Midler	9			0.10	noun	
Modsætning	9			0.10	noun	
Naboens	9			0.10	noun	
Nationer	9			0.10	noun	
Niende	9			0.10	noun	
Næbbet	9			0.10	noun	
Næsten	9			0.10	noun	
Omegnen	9			0.10	noun	
Omgivelser	9			0.10	noun	
Opdragelse	9			0.10	noun	
Optræden	9			0.10	noun	
Ormen	9			0.10	noun	
Overtroens	9			0.10	noun	
Planten	9			0.10	noun	
Pletter	9			0.10	noun	
Poeten	9			0.10	noun	
Prindsens	9			0.10	noun	
Prindsessens	9			0.10	noun	
Præstegaardens	9			0.10	noun	
Prøvelsens	9			0.10	noun	
Regning	9			0.10	noun	
Rester	9			0.10	noun	
Ruderne	9			0.10	noun	
Rytter	9			0.10	noun	
Scener	9			0.10	noun	
Skomager	9			0.10	noun	
Sladder	9			0.10	noun	
Strømper	9			0.10	noun	
Stumper	9			0.10	noun	
Tapeter	9			0.10	noun	
Tegning	9			0.10	noun	
Tidsalder	9			0.10	noun	
Tjeneren	9			0.10	noun	
Tonernes	9			0.10	noun	
Tragedier	9			0.10	noun	
Tropperne	9			0.10	noun	
Tønder	9			0.10	noun	
Udlandet	9			0.10	noun	
Vandledning	9			0.10	noun	
Varmen	9			0.10	noun	
Veninder	9			0.10	noun	
Værelserne	9			0.10	noun	
Ærlighed	9			0.10	noun	
Aabning	8			0.10	noun	
Aftenens	8			0.10	noun	
Aftensolens	8			0.10	noun	
Agtelse	8			0.10	noun	
Alene	8			0.10	noun	
Alfen	8			0.10	noun	
Alverdens	8			0.10	noun	
Anelse	8			0.10	noun	
Arbeidet	8			0.10	noun	
Arken	8			0.10	noun	
Armeen	8			0.10	noun	
Banker	8			0.10	noun	
Barmhjertighed	8			0.10	noun	
Beboerne	8			0.10	noun	
Befalinger	8			0.10	noun	
Beskytter	8			0.10	noun	
Betingelse	8			0.10	noun	
Broderens	8			0.10	noun	
Broders	8			0.10	noun	
Brudgommen	8			0.10	noun	
Brændingen	8			0.10	noun	
Bugter	8			0.10	noun	
Bønner	8			0.10	noun	
Canaler	8			0.10	noun	
Celler	8			0.10	noun	
Digtninger	8			0.10	noun	
Drømmer	8			0.10	noun	
Duen	8			0.10	noun	
Dygtighed	8			0.10	noun	
Døgnfluen	8			0.10	noun	
Eens	8			0.10	noun	
Eier	8			0.10	noun	
Elverkongen	8			0.10	noun	
Evighedens	8			0.10	noun	
Fakler	8			0.10	noun	
Festligheden	8			0.10	noun	
Fingeren	8			0.10	noun	
Fiskerhuset	8			0.10	noun	
Fjerne	8			0.10	noun	
Floderne	8			0.10	noun	
Foderalet	8			0.10	noun	
Forfatter	8			0.10	noun	
Frelser	8			0.10	noun	
Frokosten	8			0.10	noun	
Frugttræer	8			0.10	noun	
Frøkener	8			0.10	noun	
Fuglens	8			0.10	noun	
Fædrelandet	8			0.10	noun	
Fører	8			0.10	noun	
Genialitet	8			0.10	noun	
Grevens	8			0.10	noun	
Guderne	8			0.10	noun	
Guirlander	8			0.10	noun	
Handlinger	8			0.10	noun	
Handsker	8			0.10	noun	
Haverne	8			0.10	noun	
Havfruen	8			0.10	noun	
Himmelens	8			0.10	noun	
Hjerne	8			0.10	noun	
Hjulene	8			0.10	noun	
Hoben	8			0.10	noun	
Hornets	8			0.10	noun	
Huler	8			0.10	noun	
Hverdagslivet	8			0.10	noun	
Hvorhen	8			0.10	noun	
Igjen	8			0.10	noun	
Ildens	8			0.10	noun	
Improvisatoren	8			0.10	noun	
Indbydelse	8			0.10	noun	
Indholdet	8			0.10	noun	
Indtrykket	8			0.10	noun	
Jernbaner	8			0.10	noun	
Juveler	8			0.10	noun	
Kammerherrens	8			0.10	noun	
Kammerjunker	8			0.10	noun	
Kampens	8			0.10	noun	
Kampesteen	8			0.10	noun	
Kastanier	8			0.10	noun	
Kilder	8			0.10	noun	
Kirkegaardens	8			0.10	noun	
Kirkeklokken	8			0.10	noun	
Kirkeklokkerne	8			0.10	noun	
Klostrets	8			0.10	noun	
Klædet	8			0.10	noun	
Kunstnerinde	8			0.10	noun	
Kuplen	8			0.10	noun	
Laagen	8			0.10	noun	
Landsbyer	8			0.10	noun	
Legemets	8			0.10	noun	
Lunden	8			0.10	noun	
Løvet	8			0.10	noun	
Maager	8			0.10	noun	
Maanelyset	8			0.10	noun	
Maneer	8			0.10	noun	
Misundelse	8			0.10	noun	
Modtagelse	8			0.10	noun	
Momenter	8			0.10	noun	
Morgensolen	8			0.10	noun	
Mødet	8			0.10	noun	
Naaden	8			0.10	noun	
Nationen	8			0.10	noun	
Operaer	8			0.10	noun	
Papirer	8			0.10	noun	
Passageer	8			0.10	noun	
Passagererne	8			0.10	noun	
Pater	8			0.10	noun	
Perlen	8			0.10	noun	
Pesten	8			0.10	noun	
Processionen	8			0.10	noun	
Psalmer	8			0.10	noun	
Raadet	8			0.10	noun	
Rapsoderne	8			0.10	noun	
Reden	8			0.10	noun	
Regnbuen	8			0.10	noun	
Regnskab	8			0.10	noun	
Retterstedet	8			0.10	noun	
Riddersalen	8			0.10	noun	
Runer	8			0.10	noun	
Rustning	8			0.10	noun	
Rørene	8			0.10	noun	
Salighed	8			0.10	noun	
Sangerinden	8			0.10	noun	
Scenens	8			0.10	noun	
Seilet	8			0.10	noun	
Skabet	8			0.10	noun	
Skorstene	8			0.10	noun	
Skuespillerinde	8			0.10	noun	
Skyens	8			0.10	noun	
Snirkler	8			0.10	noun	
Snoren	8			0.10	noun	
Spirer	8			0.10	noun	
Sporet	8			0.10	noun	
Storstuen	8			0.10	noun	
Streger	8			0.10	noun	
Studenterne	8			0.10	noun	
Studenternes	8			0.10	noun	
Svaret	8			0.10	noun	
Svovlstikker	8			0.10	noun	
Søens	8			0.10	noun	
Taknemlighed	8			0.10	noun	
Tiggerne	8			0.10	noun	
Tilintetgjørelse	8			0.10	noun	
Tjenestepigen	8			0.10	noun	
Torden	8			0.10	noun	
Traaden	8			0.10	noun	
Troldens	8			0.10	noun	
Trommen	8			0.10	noun	
Træers	8			0.10	noun	
Trøier	8			0.10	noun	
Tusinder	8			0.10	noun	
Tænderne	8			0.10	noun	
Udtalelse	8			0.10	noun	
Ungdommens	8			0.10	noun	
Venners	8			0.10	noun	
Vesten	8			0.10	noun	
Vigtighed	8			0.10	noun	
Vindene	8			0.10	noun	
Vindens	8			0.10	noun	
Voldgraven	8			0.10	noun	
Æren	8			0.10	noun	
Ærmer	8			0.10	noun	
Ørkenens	8			0.10	noun	
Østen	8			0.10	noun	
Østers	8			0.10	noun	
Øxen	8			0.10	noun	
Aarerne	7			0.10	noun	
Admiralinden	7			0.10	noun	
Afstanden	7			0.10	noun	
Agenten	7			0.10	noun	
Alderen	7			0.10	noun	
Alleer	7			0.10	noun	
Alverden	7			0.10	noun	
Anskuelser	7			0.10	noun	
Asken	7			0.10	noun	
Bagbenene	7			0.10	noun	
Baner	7			0.10	noun	
Barnesindet	7			0.10	noun	
Bedstemoderens	7			0.10	noun	
Bene	7			0.10	noun	
Beskrivelse	7			0.10	noun	
Bier	7			0.10	noun	
Billet	7			0.10	noun	
Bliver	7			0.10	noun	
Briller	7			0.10	noun	
Confirmation	7			0.10	noun	
Cypresserne	7			0.10	noun	
Dampskibene	7			0.10	noun	
Dandsens	7			0.10	noun	
Depecherne	7			0.10	noun	
Derhen	7			0.10	noun	
Diamanter	7			0.10	noun	
Dragkisten	7			0.10	noun	
Døds-Englen	7			0.10	noun	
Døende	7			0.10	noun	
Egnens	7			0.10	noun	
Elever	7			0.10	noun	
Etatsraadinden	7			0.10	noun	
Eventyrene	7			0.10	noun	
Evigheden	7			0.10	noun	
Faldet	7			0.10	noun	
Farer	7			0.10	noun	
Fiirbeen	7			0.10	noun	
Fisker	7			0.10	noun	
Fjeldets	7			0.10	noun	
Fjeldvæggen	7			0.10	noun	
Flaget	7			0.10	noun	
Flynder	7			0.10	noun	
Fodstykket	7			0.10	noun	
Forlovelse	7			0.10	noun	
Fornuften	7			0.10	noun	
Franskmændene	7			0.10	noun	
Frokostbordet	7			0.10	noun	
Frænde	7			0.10	noun	
Fyrsten	7			0.10	noun	
Følger	7			0.10	noun	
Gadens	7			0.10	noun	
Galgen	7			0.10	noun	
Ganger	7			0.10	noun	
Gardinet	7			0.10	noun	
Geistligheden	7			0.10	noun	
Gitteret	7			0.10	noun	
Gjenboens	7			0.10	noun	
Gjærdet	7			0.10	noun	
Goder	7			0.10	noun	
Grevinde	7			0.10	noun	
Grotten	7			0.10	noun	
Gruset	7			0.10	noun	
Grøften	7			0.10	noun	
Gudinden	7			0.10	noun	
Guldkroner	7			0.10	noun	
Havdybet	7			0.10	noun	
Helgenbilleder	7			0.10	noun	
Heller	7			0.10	noun	
Henseende	7			0.10	noun	
Herinde	7			0.10	noun	
Hersker	7			0.10	noun	
Hjemkomsten	7			0.10	noun	
Hjemveien	7			0.10	noun	
Hjertens	7			0.10	noun	
Hovedsagen	7			0.10	noun	
Hundens	7			0.10	noun	
Hyttens	7			0.10	noun	
Hæren	7			0.10	noun	
Hævnens	7			0.10	noun	
Høiderne	7			0.10	noun	
Ideer	7			0.10	noun	
Indvirkning	7			0.10	noun	
Italienerne	7			0.10	noun	
Jægernes	7			0.10	noun	
Kaffen	7			0.10	noun	
Kahytten	7			0.10	noun	
Kakkelovnen	7			0.10	noun	
Kedelflikkeren	7			0.10	noun	
Kirkedøren	7			0.10	noun	
Kjendskab	7			0.10	noun	
Kjoler	7			0.10	noun	
Kjøbenhavner	7			0.10	noun	
Klintens	7			0.10	noun	
Klippens	7			0.10	noun	
Klippevæggen	7			0.10	noun	
Klosterets	7			0.10	noun	
Kløer	7			0.10	noun	
Knæet	7			0.10	noun	
Kobber	7			0.10	noun	
Konerne	7			0.10	noun	
Kriger	7			0.10	noun	
Krykker	7			0.10	noun	
Kundskaber	7			0.10	noun	
Kunster	7			0.10	noun	
Kunstners	7			0.10	noun	
Køer	7			0.10	noun	
Lappeskrædder	7			0.10	noun	
Lidet	7			0.10	noun	
Logerne	7			0.10	noun	
Lovens	7			0.10	noun	
Lygten	7			0.10	noun	
Maaltidet	7			0.10	noun	
Maskiner	7			0.10	noun	
Maskineriet	7			0.10	noun	
Medreisende	7			0.10	noun	
Menneskeheden	7			0.10	noun	
Menneskeslægten	7			0.10	noun	
Minaret	7			0.10	noun	
Mindet	7			0.10	noun	
Nabokonen	7			0.10	noun	
Nationers	7			0.10	noun	
Net	7			0.10	noun	
Nisser	7			0.10	noun	
Nøden	7			0.10	noun	
Oceanet	7			0.10	noun	
Opløsning	7			0.10	noun	
Orgeltoner	7			0.10	noun	
Personen	7			0.10	noun	
Piber	7			0.10	noun	
Potter	7			0.10	noun	
Prindsesser	7			0.10	noun	
Professoren	7			0.10	noun	
Præget	7			0.10	noun	
Pungen	7			0.10	noun	
Raadhuset	7			0.10	noun	
Randen	7			0.10	noun	
Ravnen	7			0.10	noun	
Rendestenen	7			0.10	noun	
Retfærdighed	7			0.10	noun	
Retter	7			0.10	noun	
Rettighed	7			0.10	noun	
Ridderens	7			0.10	noun	
Ridende	7			0.10	noun	
Riget	7			0.10	noun	
Roden	7			0.10	noun	
Romernes	7			0.10	noun	
Rækværket	7			0.10	noun	
Rødderne	7			0.10	noun	
Sinde	7			0.10	noun	
Situation	7			0.10	noun	
Skab	7			0.10	noun	
Skovmærker	7			0.10	noun	
Skylden	7			0.10	noun	
Smeden	7			0.10	noun	
Snakken	7			0.10	noun	
Sokker	7			0.10	noun	
Sommertiden	7			0.10	noun	
Sovende	7			0.10	noun	
Spillende	7			0.10	noun	
Spiren	7			0.10	noun	
Spisestuen	7			0.10	noun	
Spørgen	7			0.10	noun	
Spørgsmaalet	7			0.10	noun	
Stoffer	7			0.10	noun	
Straalerne	7			0.10	noun	
Straffens	7			0.10	noun	
Strømning	7			0.10	noun	
Stuerne	7			0.10	noun	
Svanehammen	7			0.10	noun	
Synden	7			0.10	noun	
Taagerne	7			0.10	noun	
Tegnet	7			0.10	noun	
Teppet	7			0.10	noun	
Timen	7			0.10	noun	
Timerne	7			0.10	noun	
Tinsoldater	7			0.10	noun	
Tjenestefolkene	7			0.10	noun	
Trinene	7			0.10	noun	
Trøstens	7			0.10	noun	
Tunger	7			0.10	noun	
Underværker	7			0.10	noun	
Uniformer	7			0.10	noun	
Vaarens	7			0.10	noun	
Vanddraaber	7			0.10	noun	
Veirmøller	7			0.10	noun	
Vender	7			0.10	noun	
Villaer	7			0.10	noun	
Vunder	7			0.10	noun	
Væren	7			0.10	noun	
Værtshuset	7			0.10	noun	
Væxter	7			0.10	noun	
Ægget	7			0.10	noun	
Ægteparret	7			0.10	noun	
Ærmet	7			0.10	noun	
Ørene	7			0.10	noun	
Aarer	6			0.10	noun	
Albuen	6			0.10	noun	
Amen	6			0.10	noun	
Andegaarden	6			0.10	noun	
Assessoren	6			0.10	noun	
Baandet	6			0.10	noun	
Bakker	6			0.10	noun	
Balletter	6			0.10	noun	
Banegaarden	6			0.10	noun	
Banen	6			0.10	noun	
Basuner	6			0.10	noun	
Beenklæder	6			0.10	noun	
Begavelse	6			0.10	noun	
Begreber	6			0.10	noun	
Beviset	6			0.10	noun	
Bjergsiden	6			0.10	noun	
Bjælken	6			0.10	noun	
Blodets	6			0.10	noun	
Bregner	6			0.10	noun	
Brostenene	6			0.10	noun	
Brædder	6			0.10	noun	
Brønde	6			0.10	noun	
Bygningerne	6			0.10	noun	
Byrden	6			0.10	noun	
Bækken	6			0.10	noun	
Bøgen	6			0.10	noun	
Cabinet	6			0.10	noun	
Caravanen	6			0.10	noun	
Castagnetter	6			0.10	noun	
Claveer	6			0.10	noun	
Daaben	6			0.10	noun	
Dagene	6			0.10	noun	
Dandser	6			0.10	noun	
Delene	6			0.10	noun	
Deviser	6			0.10	noun	
Diplomater	6			0.10	noun	
Divaner	6			0.10	noun	
Drikken	6			0.10	noun	
Dykkeren	6			0.10	noun	
Eden	6			0.10	noun	
Efterretningen	6			0.10	noun	
Eiendommelighed	6			0.10	noun	
Elephanten	6			0.10	noun	
Enkeltheder	6			0.10	noun	
Eventyrets	6			0.10	noun	
Fadet	6			0.10	noun	
Familiens	6			0.10	noun	
Fandens	6			0.10	noun	
Figen	6			0.10	noun	
Fiskeren	6			0.10	noun	
Fjedrene	6			0.10	noun	
Fluer	6			0.10	noun	
Foraarets	6			0.10	noun	
Forelæsninger	6			0.10	noun	
Fortvivlelsens	6			0.10	noun	
Fortællingen	6			0.10	noun	
Frelseren	6			0.10	noun	
Færdighed	6			0.10	noun	
Følgeskab	6			0.10	noun	
Føreren	6			0.10	noun	
Gaaende	6			0.10	noun	
Gadedøren	6			0.10	noun	
Gadekjæret	6			0.10	noun	
Giften	6			0.10	noun	
Gitterporten	6			0.10	noun	
Gjennemsigtighed	6			0.10	noun	
Glaspaladset	6			0.10	noun	
Godmodighed	6			0.10	noun	
Gravsteen	6			0.10	noun	
Grosserer	6			0.10	noun	
Grossererens	6			0.10	noun	
Gudfader	6			0.10	noun	
Gudinde	6			0.10	noun	
Gyden	6			0.10	noun	
Haabet	6			0.10	noun	
Hagen	6			0.10	noun	
Hammeren	6			0.10	noun	
Hellebarder	6			0.10	noun	
Heltens	6			0.10	noun	
Hilsener	6			0.10	noun	
Hjorten	6			0.10	noun	
Hjørner	6			0.10	noun	
Huer	6			0.10	noun	
Hvalen	6			0.10	noun	
Hvælvinger	6			0.10	noun	
Hyben	6			0.10	noun	
Hyrder	6			0.10	noun	
Imens	6			0.10	noun	
Indskriften	6			0.10	noun	
Instrumenter	6			0.10	noun	
Jægeren	6			0.10	noun	
Kaffeen	6			0.10	noun	
Kammeraterne	6			0.10	noun	
Kammerherren	6			0.10	noun	
Keiserstaden	6			0.10	noun	
Kildens	6			0.10	noun	
Kilderne	6			0.10	noun	
Kister	6			0.10	noun	
Kjendsgjerning	6			0.10	noun	
Kjæmper	6			0.10	noun	
Klædningsstykker	6			0.10	noun	
Kløver	6			0.10	noun	
Krukker	6			0.10	noun	
Krusemynter	6			0.10	noun	
Kruset	6			0.10	noun	
Kræfterne	6			0.10	noun	
Kurven	6			0.10	noun	
Lagen	6			0.10	noun	
Landstedet	6			0.10	noun	
Leerhytter	6			0.10	noun	
Legetøiet	6			0.10	noun	
Leiet	6			0.10	noun	
Leiren	6			0.10	noun	
Lighed	6			0.10	noun	
Liighed	6			0.10	noun	
Linde	6			0.10	noun	
Lindetræerne	6			0.10	noun	
Lovet	6			0.10	noun	
Lystigheden	6			0.10	noun	
Lænestolen	6			0.10	noun	
Lønkammer	6			0.10	noun	
Maaden	6			0.10	noun	
Madammer	6			0.10	noun	
Madvarer	6			0.10	noun	
